battery_percentage,distance,total_chargers,occupied_chargers,queue_length,charging_speed,wait_time
26,0.0392,5,4,0,60,0
26,0.0376,3,3,0,60,15
26,0.1772,8,8,0,60,15
63,0.1291,6,6,0,60,15
63,0.1748,4,3,0,60,0
63,0.1507,5,5,0,60,15
63,0.1083,3,3,0,60,15
63,0.0464,8,8,0,60,15
37,0.1442,6,6,0,60,15
37,0.186,4,4,0,60,15
37,0.1609,5,5,0,60,15
37,0.1239,3,3,0,60,15
37,0.0548,8,8,0,60,15
20,0.0501,6,6,0,60,15
20,0.0265,4,4,0,60,15
20,0.0036,5,5,0,60,15
20,0.0617,3,3,0,60,15
20,0.1913,8,8,1,60,15
13,0.0863,6,6,0,60,15
13,0.1199,4,4,0,60,15
13,0.0943,5,5,1,60,15
13,0.0691,3,3,0,60,15
13,0.106,8,8,1,60,15
11,0.0958,6,6,0,60,15
11,0.1406,4,4,0,60,15
11,0.14,5,5,1,60,15
11,0.0972,3,3,1,60,15
11,0.1725,8,8,1,60,15
40,0.094,6,6,1,60,15
40,0.0423,4,4,0,60,15
40,0.0485,5,5,1,60,15
40,0.1073,3,3,1,60,15
40,0.2337,8,8,1,60,15
9,0.0965,6,6,1,60,15
9,0.143,4,4,1,60,15
9,0.1413,5,5,1,60,15
9,0.0965,3,3,1,60,15
9,0.1672,8,8,1,60,15
57,0.1397,6,6,2,60,15
57,0.1826,4,4,1,60,15
57,0.1577,5,5,1,60,15
57,0.1192,3,3,1,60,15
57,0.0519,8,8,1,60,15
31,0.0219,6,6,2,60,15
31,0.0797,4,4,1,60,15
31,0.0672,5,5,1,60,15
31,0.0147,3,3,1,60,15
31,0.1425,8,8,2,60,15
14,0.175,6,0,0,60,0
14,0.2123,4,0,0,60,0
14,0.1865,5,0,0,60,0
14,0.1553,3,0,0,60,0
14,0.0751,8,0,0,60,0
14,0.1279,6,0,0,60,0
14,0.1826,4,0,0,60,0
14,0.1624,5,0,0,60,0
14,0.1079,3,0,0,60,0
14,0.0393,8,1,0,60,0
20,0.0628,6,0,0,60,0
20,0.1203,4,0,0,60,0
20,0.1047,5,0,0,60,0
20,0.046,3,0,0,60,0
20,0.1058,8,2,0,60,0
9,0.1451,6,1,0,60,0
9,0.1757,4,0,0,60,0
9,0.1496,5,0,0,60,0
9,0.1272,3,0,0,60,0
9,0.0956,8,2,0,60,0
39,0.1264,6,1,0,60,0
39,0.1832,4,0,0,60,0
39,0.172,5,0,0,60,0
39,0.1144,3,0,0,60,0
39,0.1117,8,3,0,60,0
38,0.0157,6,1,0,60,0
38,0.0443,4,0,0,60,0
38,0.0392,5,0,0,60,0
38,0.0364,3,0,0,60,0
38,0.176,8,4,0,60,0
50,0.0393,6,2,0,60,0
50,0.0352,4,0,0,60,0
50,0.0453,5,0,0,60,0
50,0.0602,3,0,0,60,0
50,0.1995,8,4,0,60,0
22,0.1747,6,2,0,60,0
22,0.2076,4,0,0,60,0
22,0.1816,5,1,0,60,0
22,0.1559,3,0,0,60,0
22,0.092,8,4,0,60,0
20,0.1647,6,2,0,60,0
20,0.2091,4,0,0,60,0
20,0.1844,5,1,0,60,0
20,0.1439,3,0,0,60,0
20,0.0413,8,5,0,60,0
9,0.108,6,2,0,60,0
9,0.1495,4,0,0,60,0
9,0.1508,5,1,0,60,0
9,0.1109,3,0,0,60,0
9,0.1858,8,6,0,60,0
31,0.0426,6,3,0,60,0
31,0.1003,4,0,0,60,0
31,0.0864,5,1,0,60,0
31,0.0283,3,0,0,60,0
31,0.1246,8,6,0,60,0
16,0.0657,6,3,0,60,0
16,0.0304,4,0,0,60,0
16,0.0536,5,1,0,60,0
16,0.0864,3,1,0,60,0
16,0.226,8,6,0,60,0
61,0.0387,6,3,0,60,0
61,0.0953,4,1,0,60,0
61,0.0851,5,1,0,60,0
61,0.0323,3,1,0,60,0
61,0.1383,8,6,0,60,0
15,0.1813,6,3,0,60,0
15,0.239,4,1,0,60,0
15,0.2236,5,2,0,60,0
15,0.165,3,1,0,60,0
15,0.0904,8,6,0,60,0
49,0.1146,6,3,0,60,0
49,0.1712,4,1,0,60,0
49,0.1531,5,2,0,60,0
49,0.0959,3,1,0,60,0
49,0.0611,8,7,0,60,0
56,0.0511,6,4,0,60,0
56,0.0986,4,1,0,60,0
56,0.0956,5,2,0,60,0
56,0.0548,3,1,0,60,0
56,0.1611,8,7,0,60,0
8,0.165,6,4,0,60,0
8,0.2226,4,1,0,60,0
8,0.2061,5,3,0,60,0
8,0.1478,3,1,0,60,0
8,0.0729,8,7,0,60,0
25,0.1428,6,4,0,60,0
25,0.1756,4,1,0,60,0
25,0.1496,5,3,0,60,0
25,0.1244,3,1,0,60,0
25,0.0885,8,8,0,60,15
28,0.0955,6,4,0,60,0
28,0.1532,4,1,0,60,0
28,0.1398,5,3,0,60,0
28,0.0813,3,2,0,60,0
28,0.0992,8,8,0,60,15
54,0.0545,6,5,0,60,0
54,0.0749,4,1,0,60,0
54,0.0829,5,3,0,60,0
54,0.0709,3,2,0,60,0
54,0.1985,8,8,0,60,15
22,0.0593,6,5,0,60,0
22,0.0387,4,2,0,60,0
22,0.017,5,3,0,60,0
22,0.0672,3,2,0,60,0
22,0.1891,8,8,0,60,15
29,0.1611,6,5,0,60,0
29,0.2188,4,2,0,60,0
29,0.2034,5,4,0,60,0
29,0.1448,3,2,0,60,0
29,0.0815,8,8,0,60,15
38,0.0903,6,5,0,60,0
38,0.0813,4,2,0,60,0
38,0.0591,5,4,0,60,0
38,0.0889,3,3,0,60,15
38,0.1794,8,8,0,60,15
48,0.1302,6,5,0,60,0
48,0.1868,4,3,0,60,0
48,0.1686,5,4,0,60,0
48,0.1115,3,3,0,60,15
48,0.0532,8,8,0,60,15
39,0.0283,6,6,0,60,15
39,0.032,4,3,0,60,0
39,0.0191,5,4,0,60,0
39,0.0437,3,3,0,60,15
39,0.1803,8,8,0,60,15
38,0.1112,6,6,0,60,15
38,0.1621,4,3,0,60,0
38,0.1399,5,5,0,60,15
38,0.0903,3,3,0,60,15
38,0.0498,8,8,0,60,15
18,0.0809,6,6,0,60,15
18,0.0968,4,4,0,60,15
18,0.0708,5,5,0,60,15
18,0.0709,3,3,0,60,15
18,0.1416,8,8,0,60,15
41,0.115,6,6,0,60,15
41,0.139,4,4,0,60,15
41,0.1485,5,5,1,60,15
41,0.1258,3,3,0,60,15
41,0.2262,8,8,0,60,15
45,0.0897,6,6,1,60,15
45,0.0595,4,4,0,60,15
45,0.0461,5,5,1,60,15
45,0.0959,3,3,0,60,15
45,0.2065,8,8,0,60,15
18,0.0889,6,6,1,60,15
18,0.1397,4,4,0,60,15
18,0.1351,5,5,2,60,15
18,0.0858,3,3,0,60,15
18,0.1509,8,8,0,60,15
30,0.0611,6,6,1,60,15
30,0.0841,4,4,0,60,15
30,0.0582,5,5,2,60,15
30,0.0507,3,3,1,60,15
30,0.1387,8,8,0,60,15
29,0.1597,6,6,1,60,15
29,0.2173,4,4,0,60,15
29,0.2039,5,5,2,60,15
29,0.1453,3,3,2,60,15
29,0.1006,8,8,0,60,15
24,0.1274,6,6,1,60,15
24,0.1851,4,4,0,60,15
24,0.1693,5,5,2,60,15
24,0.1108,3,3,2,60,15
24,0.0754,8,8,1,60,15
14,0.1069,6,6,1,60,15
14,0.143,4,4,0,60,15
14,0.1471,5,5,2,60,15
14,0.1128,3,3,2,60,15
14,0.1987,8,8,2,60,15
47,0.0617,6,6,2,60,15
47,0.1029,4,4,0,60,15
47,0.079,5,5,2,60,15
47,0.0431,3,3,2,60,15
47,0.1111,8,8,2,60,15
22,0.071,6,6,2,60,15
22,0.1052,4,4,0,60,15
22,0.0799,5,5,2,60,15
22,0.0546,3,3,3,60,45
22,0.1151,8,8,2,60,15
6,0.0415,6,6,3,60,15
6,0.071,4,4,0,60,15
6,0.0466,5,5,2,60,15
6,0.033,3,3,3,60,45
6,0.1435,8,8,2,60,15
30,0.1382,6,6,4,60,15
30,0.1957,4,4,0,60,15
30,0.179,5,5,2,60,15
30,0.1208,3,3,3,60,45
30,0.0666,8,8,2,60,15
29,0.0579,6,6,4,60,15
29,0.1152,4,4,0,60,15
29,0.0992,5,5,2,60,15
29,0.0406,3,3,3,60,45
29,0.1081,8,8,3,60,15
51,0.0294,6,6,5,60,15
51,0.0644,4,4,0,60,15
51,0.0423,5,5,2,60,15
51,0.0235,3,3,3,60,45
51,0.1477,8,8,3,60,15
47,0.0271,6,6,6,60,45
47,0.0461,4,4,0,60,15
47,0.0487,5,5,2,60,15
47,0.0478,3,3,3,60,45
47,0.1861,8,8,3,60,15
70,0.1377,6,6,6,60,45
70,0.1953,4,4,1,60,15
70,0.1819,5,5,2,60,15
70,0.1232,3,3,3,60,45
70,0.0946,8,8,3,60,15
42,0.0629,6,0,0,60,0
42,0.0324,4,0,0,60,0
42,0.0168,5,0,0,60,0
42,0.073,3,0,0,60,0
42,0.1978,8,0,0,60,0
28,0.095,6,1,0,60,0
28,0.1046,4,0,0,60,0
28,0.0792,5,0,0,60,0
28,0.0861,3,0,0,60,0
28,0.1498,8,0,0,60,0
22,0.1188,6,1,0,60,0
22,0.1734,4,0,0,60,0
22,0.1654,5,0,0,60,0
22,0.1105,3,0,0,60,0
22,0.1333,8,1,0,60,0
29,0.0907,6,1,0,60,0
29,0.1481,4,0,0,60,0
29,0.1359,5,0,0,60,0
29,0.0779,3,0,0,60,0
29,0.1077,8,2,0,60,0
45,0.09,6,1,0,60,0
45,0.1214,4,0,0,60,0
45,0.0955,5,0,0,60,0
45,0.0733,3,0,0,60,0
45,0.1085,8,3,0,60,0
14,0.1512,6,2,0,60,0
14,0.2087,4,0,0,60,0
14,0.1922,5,0,0,60,0
14,0.134,3,0,0,60,0
14,0.0691,8,3,0,60,0
39,0.0987,6,2,0,60,0
39,0.1336,4,0,0,60,0
39,0.1381,5,0,0,60,0
39,0.1057,3,0,0,60,0
39,0.1978,8,4,0,60,0
34,0.0833,6,2,0,60,0
34,0.1233,4,0,0,60,0
34,0.0986,5,1,0,60,0
34,0.0641,3,0,0,60,0
34,0.0952,8,4,0,60,0
26,0.0268,6,3,0,60,0
26,0.0397,4,0,0,60,0
26,0.0419,5,1,0,60,0
26,0.0478,3,0,0,60,0
26,0.1871,8,4,0,60,0
16,0.0292,6,3,0,60,0
16,0.0782,4,1,0,60,0
16,0.0735,5,1,0,60,0
16,0.037,3,0,0,60,0
16,0.1612,8,4,0,60,0
44,0.0339,6,3,0,60,0
44,0.0806,4,1,0,60,0
44,0.0597,5,2,0,60,0
44,0.0162,3,0,0,60,0
44,0.1314,8,4,0,60,0
28,0.1127,6,3,0,60,0
28,0.1631,4,1,0,60,0
28,0.1588,5,2,0,60,0
28,0.1088,3,1,0,60,0
28,0.156,8,4,0,60,0
27,0.0896,6,3,0,60,0
27,0.1463,4,1,0,60,0
27,0.1356,5,2,0,60,0
27,0.0787,3,1,0,60,0
27,0.1165,8,5,0,60,0
63,0.0627,6,4,0,60,0
63,0.0522,4,1,0,60,0
63,0.0283,5,2,0,60,0
63,0.0663,3,1,0,60,0
63,0.1797,8,5,0,60,0
47,0.1368,6,4,0,60,0
47,0.1943,4,1,0,60,0
47,0.1813,5,3,0,60,0
47,0.1228,3,1,0,60,0
47,0.0987,8,5,0,60,0
38,0.0509,6,4,0,60,0
38,0.1073,4,1,0,60,0
38,0.0902,5,3,0,60,0
38,0.032,3,1,0,60,0
38,0.1113,8,6,0,60,0
5,0.1359,6,4,0,60,0
5,0.1926,4,1,0,60,0
5,0.1816,5,3,0,60,0
5,0.1239,3,2,0,60,0
5,0.1141,8,6,0,60,0
67,0.083,6,4,0,60,0
67,0.0449,4,1,0,60,0
67,0.0367,5,3,0,60,0
67,0.0924,3,2,0,60,0
67,0.212,8,7,0,60,0
28,0.1039,6,4,0,60,0
28,0.133,4,2,0,60,0
28,0.1069,5,3,0,60,0
28,0.0874,3,2,0,60,0
28,0.1075,8,7,0,60,0
26,0.0546,6,5,0,60,0
26,0.0874,4,2,0,60,0
26,0.0912,5,3,0,60,0
26,0.0666,3,2,0,60,0
26,0.1856,8,7,0,60,0
28,0.0756,6,5,0,60,0
28,0.1077,4,3,0,60,0
28,0.1128,5,3,0,60,0
28,0.0855,3,2,0,60,0
28,0.1935,8,7,0,60,0
10,0.0712,6,5,0,60,0
10,0.1202,4,3,0,60,0
10,0.098,5,4,0,60,0
10,0.0503,3,2,0,60,0
10,0.0917,8,7,0,60,0
16,0.0438,6,5,0,60,0
16,0.0344,4,3,0,60,0
16,0.0471,5,4,0,60,0
16,0.0647,3,3,0,60,15
16,0.204,8,7,0,60,0
47,0.1212,6,5,0,60,0
47,0.1778,4,4,0,60,15
47,0.1671,5,4,0,60,0
47,0.1098,3,3,0,60,15
47,0.1147,8,7,0,60,0
18,0.0553,6,5,0,60,0
18,0.0248,4,4,0,60,15
18,0.0087,5,4,0,60,0
18,0.0673,3,3,0,60,15
18,0.1964,8,8,0,60,15
18,0.0376,6,5,0,60,0
18,0.0202,4,4,0,60,15
18,0.0226,5,5,0,60,15
18,0.056,3,3,0,60,15
18,0.1942,8,8,0,60,15
30,0.0838,6,6,0,60,15
30,0.1196,4,4,0,60,15
30,0.1233,5,5,0,60,15
30,0.0912,3,3,0,60,15
30,0.19,8,8,0,60,15
51,0.0143,6,6,1,60,15
51,0.0707,4,4,0,60,15
51,0.0561,5,5,0,60,15
51,0.0073,3,3,0,60,15
51,0.1461,8,8,0,60,15
19,0.143,6,6,1,60,15
19,0.1985,4,4,0,60,15
19,0.1789,5,5,0,60,15
19,0.1234,3,3,1,60,15
19,0.0372,8,8,0,60,15
6,0.1608,6,6,1,60,15
6,0.207,4,4,0,60,15
6,0.1828,5,5,0,60,15
6,0.1399,3,3,1,60,15
6,0.0317,8,8,1,60,15
11,0.0318,6,6,1,60,15
11,0.0889,4,4,0,60,15
11,0.078,5,5,0,60,15
11,0.0256,3,3,1,60,15
11,0.1402,8,8,2,60,15
7,0.0692,6,6,1,60,15
7,0.1251,4,4,0,60,15
7,0.107,5,5,0,60,15
7,0.0498,3,3,2,60,15
7,0.0937,8,8,2,60,15
62,0.0804,6,6,1,60,15
62,0.1256,4,4,0,60,15
62,0.1021,5,5,0,60,15
62,0.06,3,3,3,60,45
62,0.0881,8,8,2,60,15
5,0.0987,6,6,2,60,15
5,0.1216,4,4,0,60,15
5,0.1311,5,5,0,60,15
5,0.1106,3,3,3,60,45
5,0.2184,8,8,2,60,15
34,0.1258,6,6,3,60,15
34,0.1786,4,4,0,60,15
34,0.1571,5,5,0,60,15
34,0.1052,3,3,3,60,45
34,0.035,8,8,2,60,15
32,0.0662,6,6,3,60,15
32,0.0801,4,4,0,60,15
32,0.0911,5,5,0,60,15
32,0.0831,3,3,3,60,45
32,0.21,8,8,3,60,15
28,0.0792,6,6,4,60,15
28,0.1266,4,4,0,60,15
28,0.1038,5,5,0,60,15
28,0.0584,3,3,3,60,45
28,0.0858,8,8,3,60,15
27,0.0768,6,6,5,60,15
27,0.1263,4,4,0,60,15
27,0.1225,5,5,0,60,15
27,0.0757,3,3,3,60,45
27,0.155,8,8,3,60,15
36,0.1309,6,6,6,60,45
36,0.1688,4,4,0,60,15
36,0.1433,5,5,0,60,15
36,0.1114,3,3,3,60,45
36,0.0732,8,8,3,60,15
47,0.1584,6,6,6,60,45
47,0.2077,4,4,0,60,15
47,0.1845,5,5,0,60,15
47,0.1374,3,3,3,60,45
47,0.0144,8,8,4,60,15
74,0.0714,6,6,6,60,45
74,0.1292,4,4,0,60,15
74,0.1151,5,5,0,60,15
74,0.0566,3,3,3,60,45
74,0.1062,8,8,5,60,15
6,0.0884,6,6,6,60,45
6,0.1411,4,4,0,60,15
6,0.1201,5,5,0,60,15
6,0.0677,3,3,3,60,45
6,0.072,8,8,6,60,15
56,0.0881,6,0,0,60,0
56,0.1337,4,0,0,60,0
56,0.1325,5,0,0,60,0
56,0.0893,3,0,0,60,0
56,0.1684,8,0,0,60,0
48,0.0294,6,0,0,60,0
48,0.0438,4,0,0,60,0
48,0.0221,5,0,0,60,0
48,0.0372,3,0,0,60,0
48,0.1684,8,1,0,60,0
5,0.0953,6,1,0,60,0
5,0.1128,4,0,0,60,0
5,0.1241,5,0,0,60,0
5,0.1091,3,0,0,60,0
5,0.2235,8,1,0,60,0
8,0.0387,6,2,0,60,0
8,0.0653,4,0,0,60,0
8,0.0409,5,0,0,60,0
8,0.0331,3,0,0,60,0
8,0.1489,8,1,0,60,0
16,0.0255,6,2,0,60,0
16,0.0791,4,0,0,60,0
16,0.0616,5,1,0,60,0
16,0.0046,3,0,0,60,0
16,0.1352,8,1,0,60,0
6,0.1495,6,2,0,60,0
6,0.1979,4,0,0,60,0
6,0.1744,5,1,0,60,0
6,0.1286,3,0,0,60,0
6,0.0228,8,2,0,60,0
21,0.1228,6,2,0,60,0
21,0.1698,4,0,0,60,0
21,0.1461,5,1,0,60,0
21,0.102,3,0,0,60,0
21,0.047,8,3,0,60,0
67,0.1251,6,2,0,60,0
67,0.1569,4,0,0,60,0
67,0.1309,5,1,0,60,0
67,0.1072,3,0,0,60,0
67,0.0939,8,4,0,60,0
11,0.1319,6,2,0,60,0
11,0.1682,4,0,0,60,0
11,0.1425,5,1,0,60,0
11,0.1127,3,0,0,60,0
11,0.078,8,5,0,60,0
40,0.0243,6,2,0,60,0
40,0.0349,4,0,0,60,0
40,0.0326,5,1,0,60,0
40,0.0443,3,0,0,60,0
40,0.1838,8,6,0,60,0
5,0.0964,6,3,0,60,0
5,0.1198,4,0,0,60,0
5,0.0937,5,1,0,60,0
5,0.0822,3,0,0,60,0
5,0.1226,8,6,0,60,0
24,0.091,6,3,0,60,0
24,0.1262,4,0,0,60,0
24,0.1304,5,2,0,60,0
24,0.0983,3,0,0,60,0
24,0.194,8,6,0,60,0
24,0.1043,6,3,0,60,0
24,0.1303,4,1,0,60,0
24,0.1387,5,2,0,60,0
24,0.1148,3,0,0,60,0
24,0.2168,8,6,0,60,0
30,0.1194,6,4,0,60,0
30,0.1733,4,1,0,60,0
30,0.166,5,2,0,60,0
30,0.1118,3,0,0,60,0
30,0.1382,8,6,0,60,0
37,0.0981,6,4,0,60,0
37,0.1532,4,1,0,60,0
37,0.1337,5,2,0,60,0
37,0.0782,3,1,0,60,0
37,0.0656,8,6,0,60,0
34,0.0737,6,4,0,60,0
34,0.0748,4,1,0,60,0
34,0.0498,5,2,0,60,0
34,0.0707,3,1,0,60,0
34,0.1652,8,7,0,60,0
29,0.0902,6,4,0,60,0
29,0.1356,4,1,0,60,0
29,0.1119,5,3,0,60,0
29,0.0696,3,1,0,60,0
29,0.0788,8,7,0,60,0
43,0.1182,6,4,0,60,0
43,0.1752,4,1,0,60,0
43,0.1577,5,3,0,60,0
43,0.1,3,2,0,60,0
43,0.0633,8,7,0,60,0
35,0.1286,6,4,0,60,0
35,0.1614,4,1,0,60,0
35,0.1354,5,3,0,60,0
35,0.1104,3,2,0,60,0
35,0.0902,8,8,0,60,15
11,0.0839,6,4,0,60,0
11,0.1416,4,2,0,60,0
11,0.1284,5,3,0,60,0
11,0.07,3,2,0,60,0
11,0.1047,8,8,0,60,15
58,0.072,6,5,0,60,0
58,0.0998,4,2,0,60,0
58,0.1064,5,3,0,60,0
58,0.084,3,2,0,60,0
58,0.1982,8,8,0,60,15
24,0.0609,6,5,0,60,0
24,0.0414,4,3,0,60,0
24,0.0605,5,3,0,60,0
24,0.0818,3,2,0,60,0
24,0.2206,8,8,0,60,15
12,0.1584,6,5,0,60,0
12,0.2133,4,3,0,60,0
12,0.1931,5,4,0,60,0
12,0.1385,3,2,0,60,0
12,0.0287,8,8,0,60,15
11,0.0223,6,5,0,60,0
11,0.036,4,3,0,60,0
11,0.0316,5,4,0,60,0
11,0.042,3,3,0,60,15
11,0.1814,8,8,0,60,15
24,0.0805,6,6,0,60,15
24,0.1346,4,3,0,60,0
24,0.1147,5,4,0,60,0
24,0.0601,3,3,0,60,15
24,0.0803,8,8,0,60,15
27,0.032,6,6,0,60,15
27,0.0449,4,3,0,60,0
27,0.0502,5,5,0,60,15
27,0.0527,3,3,0,60,15
27,0.1909,8,8,0,60,15
13,0.037,6,6,0,60,15
13,0.0873,4,4,0,60,15
13,0.0823,5,5,0,60,15
13,0.0411,3,3,0,60,15
13,0.1572,8,8,0,60,15
74,0.1119,6,6,1,60,15
74,0.1694,4,4,0,60,15
74,0.1565,5,5,0,60,15
74,0.098,3,3,0,60,15
74,0.0986,8,8,0,60,15
52,0.1032,6,6,1,60,15
52,0.1544,4,4,0,60,15
52,0.1495,5,5,0,60,15
52,0.099,3,3,1,60,15
52,0.1506,8,8,0,60,15
28,0.0343,6,6,1,60,15
28,0.0579,4,4,0,60,15
28,0.0621,5,5,0,60,15
28,0.0529,3,3,2,60,15
28,0.1874,8,8,0,60,15
34,0.1214,6,6,2,60,15
34,0.1788,4,4,0,60,15
34,0.1661,5,5,0,60,15
34,0.1077,3,3,2,60,15
34,0.0998,8,8,0,60,15
23,0.0716,6,6,2,60,15
23,0.1276,4,4,0,60,15
23,0.1096,5,5,0,60,15
23,0.0523,3,3,2,60,15
23,0.0917,8,8,1,60,15
24,0.0956,6,6,2,60,15
24,0.1488,4,4,0,60,15
24,0.1281,5,5,0,60,15
24,0.075,3,3,3,60,45
24,0.065,8,8,1,60,15
6,0.133,6,6,2,60,15
6,0.1647,4,4,0,60,15
6,0.1387,5,5,0,60,15
6,0.1149,3,3,3,60,45
6,0.0926,8,8,2,60,15
19,0.076,6,6,2,60,15
19,0.0783,4,4,0,60,15
19,0.0533,5,5,0,60,15
19,0.0722,3,3,3,60,45
19,0.1633,8,8,3,60,15
12,0.0125,6,6,2,60,15
12,0.0659,4,4,0,60,15
12,0.058,5,5,1,60,15
12,0.0248,3,3,3,60,45
12,0.1598,8,8,3,60,15
41,0.1294,6,6,3,60,15
41,0.1838,4,4,0,60,15
41,0.1759,5,5,1,60,15
41,0.1208,3,3,3,60,45
41,0.1358,8,8,3,60,15
11,0.1638,6,6,4,60,15
11,0.2212,4,4,0,60,15
11,0.2084,5,5,1,60,15
11,0.1499,3,3,3,60,45
11,0.1072,8,8,3,60,15
69,0.1503,6,6,4,60,15
69,0.1995,4,4,0,60,15
69,0.1763,5,5,1,60,15
69,0.1293,3,3,3,60,45
69,0.0181,8,8,4,60,15
30,0.1095,6,6,4,60,15
30,0.1453,4,4,0,60,15
30,0.1496,5,5,1,60,15
30,0.1155,3,3,3,60,45
30,0.2007,8,8,5,60,15
30,0.0623,6,6,5,60,15
30,0.1158,4,4,0,60,15
30,0.0961,5,5,1,60,15
30,0.0417,3,3,3,60,45
30,0.0981,8,8,5,60,15
8,0.056,6,6,6,60,45
8,0.1103,4,4,0,60,15
8,0.1026,5,5,1,60,15
8,0.0515,3,3,3,60,45
8,0.1407,8,8,5,60,15
54,0.1391,6,6,6,60,45
54,0.1748,4,4,0,60,15
54,0.149,5,5,2,60,15
54,0.12,3,3,3,60,45
54,0.0787,8,8,5,60,15
11,0.1529,6,6,6,60,45
11,0.1965,4,4,0,60,15
11,0.1717,5,5,2,60,15
11,0.1323,3,3,3,60,45
11,0.0453,8,8,6,60,15
13,0.1599,6,6,6,60,45
13,0.2154,4,4,0,60,15
13,0.1957,5,5,2,60,15
13,0.1403,3,3,3,60,45
13,0.0357,8,8,7,60,15
15,0.0809,6,6,6,60,45
15,0.0723,4,4,0,60,15
15,0.0495,5,5,2,60,15
15,0.0805,3,3,3,60,45
15,0.1779,8,8,8,60,45
67,0.1078,6,6,6,60,45
67,0.1544,4,4,0,60,15
67,0.1308,5,5,3,60,15
67,0.087,3,3,3,60,45
67,0.0607,8,8,8,60,45
16,0.1396,6,6,6,60,45
16,0.1703,4,4,0,60,15
16,0.1442,5,5,4,60,15
16,0.1218,3,3,3,60,45
16,0.0954,8,8,8,60,45
55,0.1436,6,6,6,60,45
55,0.1947,4,4,0,60,15
55,0.1722,5,5,5,60,45
55,0.1227,3,3,3,60,45
55,0.0173,8,8,8,60,45
45,0.0751,6,0,0,60,0
45,0.0721,4,0,0,60,0
45,0.0887,5,0,0,60,0
45,0.0944,3,0,0,60,0
45,0.2271,8,0,0,60,0
6,0.0646,6,1,0,60,0
6,0.0631,4,0,0,60,0
6,0.0784,5,0,0,60,0
6,0.0842,3,0,0,60,0
6,0.2185,8,0,0,60,0
36,0.0694,6,2,0,60,0
36,0.0518,4,0,0,60,0
36,0.0306,5,0,0,60,0
36,0.0741,3,0,0,60,0
36,0.1873,8,0,0,60,0
17,0.1431,6,2,0,60,0
17,0.175,4,0,0,60,0
17,0.149,5,1,0,60,0
17,0.1248,3,0,0,60,0
17,0.0913,8,0,0,60,0
57,0.1676,6,2,0,60,0
57,0.2091,4,0,0,60,0
57,0.1839,5,1,0,60,0
57,0.1472,3,0,0,60,0
57,0.0555,8,1,0,60,0
17,0.0723,6,2,0,60,0
17,0.112,4,0,0,60,0
17,0.1136,5,1,0,60,0
17,0.0787,3,0,0,60,0
17,0.1791,8,2,0,60,0
26,0.0422,6,3,0,60,0
26,0.08,4,0,0,60,0
26,0.081,5,1,0,60,0
26,0.054,3,0,0,60,0
26,0.1767,8,2,0,60,0
18,0.0838,6,3,0,60,0
18,0.1391,4,0,0,60,0
18,0.1303,5,1,0,60,0
18,0.0757,3,0,0,60,0
18,0.1291,8,3,0,60,0
8,0.0328,6,3,0,60,0
8,0.0807,4,0,0,60,0
8,0.0768,5,1,0,60,0
8,0.0404,3,0,0,60,0
8,0.1624,8,4,0,60,0
40,0.1713,6,3,0,60,0
40,0.229,4,0,0,60,0
40,0.2131,5,2,0,60,0
40,0.1546,3,0,0,60,0
40,0.081,8,4,0,60,0
6,0.0694,6,3,0,60,0
6,0.0883,4,0,0,60,0
6,0.0979,5,2,0,60,0
6,0.0846,3,0,0,60,0
6,0.2072,8,5,0,60,0
34,0.0848,6,3,0,60,0
34,0.1378,4,1,0,60,0
34,0.1171,5,2,0,60,0
34,0.0641,3,0,0,60,0
34,0.0756,8,5,0,60,0
20,0.0921,6,3,0,60,0
20,0.1482,4,1,0,60,0
20,0.1384,5,2,0,60,0
20,0.0824,3,1,0,60,0
20,0.1222,8,5,0,60,0
24,0.0412,6,4,0,60,0
24,0.066,4,1,0,60,0
24,0.0712,5,2,0,60,0
24,0.0582,3,1,0,60,0
24,0.1893,8,5,0,60,0
28,0.1119,6,4,0,60,0
28,0.1523,4,2,0,60,0
28,0.1273,5,2,0,60,0
28,0.092,3,1,0,60,0
28,0.0739,8,5,0,60,0
32,0.0538,6,4,0,60,0
32,0.0317,4,2,0,60,0
32,0.0091,5,2,0,60,0
32,0.0637,3,1,0,60,0
32,0.1902,8,6,0,60,0
24,0.0626,6,4,0,60,0
24,0.0489,4,2,0,60,0
24,0.067,5,3,0,60,0
24,0.0834,3,1,0,60,0
24,0.2212,8,6,0,60,0
13,0.0873,6,4,0,60,0
13,0.145,4,3,0,60,0
13,0.13,5,3,0,60,0
13,0.0713,3,1,0,60,0
13,0.0934,8,6,0,60,0
52,0.1494,6,4,0,60,0
52,0.2069,4,3,0,60,0
52,0.1904,5,3,0,60,0
52,0.1322,3,2,0,60,0
52,0.0688,8,6,0,60,0
17,0.0355,6,4,0,60,0
17,0.0228,4,3,0,60,0
17,0.0253,5,3,0,60,0
17,0.0544,3,2,0,60,0
17,0.1931,8,7,0,60,0
11,0.0567,6,4,0,60,0
11,0.1144,4,3,0,60,0
11,0.1006,5,4,0,60,0
11,0.0423,3,2,0,60,0
11,0.1159,8,7,0,60,0
12,0.0969,6,5,0,60,0
12,0.1545,4,3,0,60,0
12,0.1417,5,4,0,60,0
12,0.0834,3,2,0,60,0
12,0.1025,8,7,0,60,0
55,0.1312,6,5,0,60,0
55,0.1886,4,3,0,60,0
55,0.1759,5,4,0,60,0
